iter	RMSE
11129	2458.317137
11130	2457.625695
11131	2457.035572
11132	2456.445766
11133	2456.158833
11134	2455.771674
11135	2455.687361
11136	2455.035883
11137	2454.823083
11138	2454.617056
11139	2454.055536
11140	2453.3233
11141	2452.971657
11142	2452.93801
11143	2452.394402
11144	2451.844275
11145	2451.79842
11146	2451.605232
11147	2451.534515
11148	2450.941267
11149	2450.451198
11150	2449.927832
11151	2449.261684
11152	2448.802799
11153	2448.55928
11154	2448.01421
11155	2447.973063
11156	2447.640671
11157	2447.187923
11158	2447.169807
11159	2446.618295
11160	2446.202537
11161	2446.162432
11162	2445.499687
11163	2445.144999
11164	2444.773662
11165	2444.735722
11166	2444.311248
11167	2443.878342
11168	2443.44037
11169	2443.192595
11170	2443.142033
11171	2442.658525
11172	2442.164491
11173	2441.806258
11174	2441.23316
11175	2440.963722
11176	2440.268915
11177	2439.75186
11178	2439.475921
11179	2438.804042
11180	2438.384933
11181	2438.092853
11182	2437.527768
11183	2437.05411
11184	2436.732889
11185	2436.107962
11186	2435.797138
11187	2435.303193
11188	2434.854422
11189	2434.490704
11190	2433.970448
11191	2433.712398
11192	2433.117174
11193	2432.782511
11194	2432.292487
11195	2431.696545
11196	2431.170715
11197	2430.978287
11198	2430.738344
11199	2430.119136
11200	2429.975208
11201	2429.603813
11202	2429.519803
11203	2429.37442
11204	2428.834312
11205	2428.486311
11206	2428.056666
11207	2427.538482
11208	2427.19436
11209	2426.921921
11210	2426.629891
11211	2426.216577
11212	2426.004843
11213	2425.619097
11214	2425.442209
11215	2425.219216
11216	2424.545203
11217	2423.949618
11218	2423.694217
11219	2423.526731
11220	2422.920525
11221	2422.717845
11222	2422.191754
11223	2421.820978
11224	2421.430533
11225	2421.388171
11226	2421.070032
11227	2420.996938
11228	2420.49367
11229	2420.146322
11230	2419.910605
11231	2419.3113
11232	2418.71298
11233	2418.448908
11234	2418.100514
11235	2417.479596
11236	2417.212808
11237	2416.59514
11238	2416.033404
11239	2415.508086
11240	2415.178914
11241	2414.846375
11242	2414.360151
11243	2413.951446
11244	2413.41466
11245	2413.017106
11246	2412.366569
11247	2411.943389
11248	2411.276886
11249	2410.77351
11250	2410.42701
11251	2410.241335
11252	2409.93947
11253	2409.591297
11254	2409.114845
11255	2408.656869
11256	2408.257544
11257	2408.2134
11258	2407.843463
11259	2407.434153
11260	2407.411276
11261	2407.384625
11262	2407.292803
11263	2406.760923
11264	2406.335989
11265	2406.27762
11266	2405.699048
11267	2405.460167
11268	2404.889211
11269	2404.549892
11270	2404.202975
11271	2403.846582
11272	2403.728801
11273	2403.354491
11274	2403.325954
11275	2403.048988
11276	2402.499938
11277	2402.179775
11278	2401.848753
11279	2401.175864
11280	2400.635444
11281	2400.33797
11282	2399.668965
11283	2399.339102
11284	2399.044159
11285	2398.989276
11286	2398.741846
11287	2398.56391
11288	2397.818163
11289	2397.310445
11290	2396.905369
11291	2396.50643
11292	2396.127073
11293	2395.814569
11294	2395.314623
11295	2394.63984
11296	2394.014062
11297	2393.849285
11298	2393.501822
11299	2392.997314
11300	2392.705452
11301	2392.354909
11302	2392.065365
11303	2391.776891
11304	2391.434925
11305	2391.27332
11306	2391.076522
11307	2390.705024
11308	2390.669879
11309	2390.156936
11310	2389.663524
11311	2389.544999
11312	2389.518137
11313	2389.132459
11314	2388.841682
11315	2388.373516
11316	2387.802679
11317	2387.362774
11318	2387.33366
11319	2386.953713
11320	2386.649228
11321	2386.215509
11322	2386.134085
11323	2385.700157
11324	2385.505312
11325	2385.069533
11326	2384.84265
11327	2384.468988
11328	2384.178293
11329	2384.142598
11330	2383.789287
11331	2383.208696
11332	2382.62701
11333	2382.089739
11334	2382.053827
11335	2381.802823
11336	2381.515656
11337	2380.981101
11338	2380.913782
11339	2380.418527
11340	2380.107389
11341	2379.676907
11342	2379.471836
11343	2379.010657
11344	2378.524707
11345	2377.907746
11346	2377.704351
11347	2377.511069
11348	2377.087966
11349	2376.942351
11350	2376.409558
11351	2375.995422
11352	2375.40669
11353	2375.35941
11354	2374.759621
11355	2374.189563
11356	2373.559337
11357	2373.152949
11358	2373.119361
11359	2372.725938
11360	2372.333467
11361	2371.617942
11362	2371.574474
11363	2370.947372
11364	2370.566525
11365	2369.980585
11366	2369.550987
11367	2368.859867
11368	2368.312171
11369	2367.777626
11370	2367.548001
11371	2367.424443
11372	2367.296495
11373	2366.744318
11374	2366.225099
11375	2365.929951
11376	2365.669706
11377	2365.349999
11378	2364.932023
11379	2364.24998
11380	2363.955676
11381	2363.678908
11382	2363.155817
11383	2363.004951
11384	2362.710255
11385	2362.371796
11386	2362.341471
11387	2362.208101
11388	2361.637874
11389	2361.068165
11390	2360.802958
11391	2360.547393
11392	2360.48734
11393	2360.206246
11394	2359.866759
11395	2359.768718
11396	2359.324584
11397	2358.705039
11398	2358.266927
11399	2358.204527
11400	2357.718276
11401	2357.371271
11402	2356.655915
11403	2356.088152
11404	2355.550731
11405	2355.183681
11406	2354.966057
11407	2354.647476
11408	2354.322243
11409	2353.789028
11410	2353.239745
11411	2352.914501
11412	2352.507783
11413	2352.183035
11414	2351.888516
11415	2351.396148
11416	2351.138137
11417	2350.583624
11418	2350.23567
11419	2349.961348
11420	2349.485212
11421	2349.18606
11422	2348.812712
11423	2348.422099
11424	2348.001277
11425	2347.698865
11426	2347.361203
11427	2346.891126
11428	2346.413405
11429	2345.656938
11430	2345.069713
11431	2344.925956
11432	2344.310253
11433	2343.980811
11434	2343.557639
11435	2343.163691
11436	2342.743388
11437	2342.268355
11438	2341.652232
11439	2341.467177
11440	2341.04384
11441	2340.573747
11442	2340.180048
11443	2340.014465
11444	2339.63002
11445	2339.243138
11446	2339.196147
11447	2338.982133
11448	2338.173614
11449	2337.847746
11450	2337.407834
11451	2337.373756
11452	2337.216302
11453	2337.074834
11454	2336.544348
11455	2336.124087
11456	2335.629296
11457	2335.329808
11458	2335.069917
11459	2334.678801
11460	2334.277932
11461	2333.966263
11462	2333.868717
11463	2333.478072
11464	2333.071573
11465	2332.500544
11466	2332.123999
11467	2331.808941
11468	2331.312738
11469	2330.831703
11470	2330.514416
11471	2330.207673
11472	2330.169094
11473	2329.581881
11474	2329.266276
11475	2329.057457
11476	2328.789086
11477	2328.337896
11478	2327.766458
11479	2327.615302
11480	2327.162774
11481	2326.857189
11482	2326.564517
11483	2326.234273
11484	2325.946331
11485	2325.466886
11486	2325.298184
11487	2325.028929
11488	2324.745171
11489	2324.080995
11490	2323.476973
11491	2323.092687
11492	2322.664178
11493	2322.110666
11494	2321.602201
11495	2320.990015
11496	2320.510526
11497	2320.052083
11498	2319.714158
11499	2319.221704
11500	2318.882662
11501	2318.839386
11502	2318.188502
11503	2317.686154
11504	2317.597562
11505	2317.253981
11506	2317.228341
11507	2316.66768
11508	2316.277635
11509	2316.242316
11510	2315.865325
11511	2315.663584
11512	2315.484356
11513	2315.215727
11514	2314.96079
11515	2314.577344
11516	2314.368055
11517	2313.789102
11518	2313.618743
11519	2313.206986
11520	2312.899441
11521	2312.584513
11522	2312.241431
11523	2311.864754
11524	2311.274479
11525	2311.049341
11526	2310.819309
11527	2310.525544
11528	2310.261455
11529	2309.716339
11530	2309.181551
11531	2308.713149
11532	2308.597267
11533	2308.24704
11534	2307.848194
11535	2307.704102
11536	2307.384454
11537	2307.120217
11538	2306.885473
11539	2306.381047
11540	2306.255671
11541	2306.064183
11542	2306.039043
11543	2305.747489
11544	2305.248771
11545	2305.117517
11546	2304.858362
11547	2304.830693
11548	2304.251639
11549	2303.831847
11550	2303.72153
11551	2303.559001
11552	2303.530225
11553	2303.502701
11554	2302.987883
11555	2302.772162
11556	2302.342771
11557	2302.037801
11558	2301.854391
11559	2301.826221
11560	2301.364979
11561	2300.887456
11562	2300.10024
11563	2299.885193
11564	2299.647544
11565	2299.231787
11566	2298.914106
11567	2298.531167
11568	2298.29532
11569	2298.200398
11570	2297.741869
11571	2297.133034
11572	2296.624445
11573	2296.322254
11574	2295.782453
11575	2295.507528
11576	2295.212824
11577	2294.840148
11578	2294.802908
11579	2294.447472
11580	2294.219413
11581	2294.048829
11582	2293.394879
11583	2293.369248
11584	2292.920873
11585	2292.449488
11586	2292.005485
11587	2291.425304
11588	2291.400824
11589	2291.267689
11590	2291.240176
11591	2290.897134
11592	2290.261964
11593	2290.046202
11594	2289.737062
11595	2289.455315
11596	2289.207279
11597	2288.675751
11598	2288.279339
11599	2288.044713
11600	2287.74847
11601	2287.554068
11602	2287.513156
11603	2287.198712
11604	2286.937048
11605	2286.741838
11606	2286.56381
11607	2286.329171
11608	2286.164008
11609	2285.696566
11610	2285.202503
11611	2284.821486
11612	2284.559187
11613	2284.160521
11614	2283.617188
11615	2283.292727
11616	2283.128668
11617	2282.75898
11618	2282.331474
11619	2281.911131
11620	2281.432683
11621	2281.371479
11622	2281.334794
11623	2281.238044
11624	2281.077898
11625	2280.890846
11626	2280.780669
11627	2280.758334
11628	2280.157116
11629	2279.814632
11630	2279.428995
11631	2278.953724
11632	2278.42168
11633	2278.275794
11634	2278.247194
11635	2277.716089
11636	2277.306876
11637	2277.058824
11638	2276.670594
11639	2276.282786
11640	2275.602316
11641	2275.124259
11642	2274.753052
11643	2274.422229
11644	2273.958335
11645	2273.909866
11646	2273.464107
11647	2273.235749
11648	2273.205726
11649	2272.698097
11650	2272.338691
11651	2272.032539
11652	2271.695147
11653	2271.284243
11654	2270.79158
11655	2270.761035
11656	2270.368103
11657	2270.022901
11658	2269.663761
11659	2269.464498
11660	2269.161635
11661	2268.955165
11662	2268.482032
11663	2268.216275
11664	2267.960836
11665	2267.506231
11666	2266.991083
11667	2266.651143
11668	2266.026503
11669	2265.526652
11670	2265.119719
11671	2264.735338
11672	2264.35324
11673	2263.709964
11674	2263.688592
11675	2263.666504
11676	2263.278357
11677	2262.533869
11678	2262.275363
11679	2262.032104
11680	2261.997389
11681	2261.673713
11682	2261.170971
11683	2260.795665
11684	2260.699806
11685	2260.475774
11686	2260.438575
11687	2260.078141
11688	2259.561959
11689	2259.192228
11690	2259.131837
11691	2258.917631
11692	2258.377404
11693	2258.181141
11694	2257.844601
11695	2257.357116
11696	2256.869771
11697	2256.340721
11698	2255.934084
11699	2255.375853
11700	2254.883949
11701	2254.453805
11702	2254.252234
11703	2254.062148
11704	2253.6559
11705	2253.396413
11706	2253.189337
11707	2252.641468
11708	2252.611423
11709	2252.161946
11710	2252.079296
11711	2251.950001
11712	2251.670052
11713	2251.334241
11714	2250.799258
11715	2250.612505
11716	2250.320783
11717	2249.859309
11718	2249.831342
11719	2249.640849
11720	2249.073835
11721	2248.594665
11722	2248.181731
11723	2247.882278
11724	2247.754115
11725	2247.609
11726	2247.078858
11727	2246.775107
11728	2246.740877
11729	2246.023966
11730	2245.674909
11731	2245.307201
11732	2245.280443
11733	2244.989645
11734	2244.413744
11735	2244.040855
11736	2243.689583
11737	2243.470735
11738	2243.055378
11739	2242.875928
11740	2242.433416
11741	2242.058396
11742	2241.73473
11743	2241.465142
11744	2241.154271
11745	2240.532628
11746	2240.160373
11747	2239.947793
11748	2239.537401
11749	2239.166365
11750	2238.965503
11751	2238.445035
11752	2238.097645
11753	2237.740685
11754	2237.501589
11755	2237.466455
11756	2236.911002
11757	2236.716776
11758	2236.240168
11759	2235.732579
11760	2235.328707
11761	2234.802221
11762	2234.37258
11763	2233.841394
11764	2233.734905
11765	2233.142484
11766	2232.743182
11767	2232.590804
11768	2232.349105
11769	2231.869698
11770	2231.346927
11771	2231.009055
11772	2230.619571
11773	2230.213763
11774	2229.740814
11775	2229.202694
11776	2228.98579
11777	2228.971066
11778	2228.897238
11779	2228.303414
11780	2228.015314
11781	2227.632877
11782	2227.17866
11783	2227.146891
11784	2227.061591
11785	2226.653964
11786	2226.139405
11787	2225.643955
11788	2225.25725
11789	2224.767808
11790	2224.687561
11791	2224.200758
11792	2223.875971
11793	2223.425945
11794	2222.900353
11795	2222.464294
11796	2221.840079
11797	2221.380552
11798	2221.09577
11799	2220.704456
11800	2220.258395
11801	2219.765078
11802	2219.41647
11803	2219.079159
11804	2218.618746
11805	2218.227399
11806	2217.599328
11807	2217.489066
11808	2217.095366
11809	2216.503495
11810	2216.1756
11811	2216.126643
11812	2215.861249
11813	2215.820145
11814	2215.606219
11815	2215.456629
11816	2214.965393
11817	2214.527424
11818	2213.989536
11819	2213.784981
11820	2213.54043
11821	2213.50841
11822	2213.096988
11823	2213.044074
11824	2212.512973
11825	2211.935724
11826	2211.666125
11827	2211.154803
11828	2211.124425
11829	2210.746174
11830	2210.270555
11831	2209.907102
11832	2209.434873
11833	2209.413049
11834	2208.962655
11835	2208.877286
11836	2208.598194
11837	2208.171944
11838	2207.810279
11839	2207.609116
11840	2207.048745
11841	2206.617504
11842	2206.224655
11843	2206.008577
11844	2205.510934
11845	2205.230704
11846	2204.621729
11847	2204.605879
11848	2204.077539
11849	2203.760319
11850	2203.250852
11851	2202.953306
11852	2202.434916
11853	2202.247724
11854	2202.208933
11855	2202.010679
11856	2201.942092
11857	2201.613378
11858	2201.451734
11859	2201.106043
11860	2201.065796
11861	2200.701116
11862	2200.342629
11863	2200.04618
11864	2199.781884
11865	2199.368909
11866	2199.039873
11867	2198.553817
11868	2198.280107
11869	2197.804601
11870	2197.467836
11871	2197.11783
11872	2196.90074
11873	2196.879375
11874	2196.554056
11875	2196.526524
11876	2196.262083
11877	2195.898015
11878	2195.592712
11879	2195.473309
11880	2195.092092
11881	2194.636878
11882	2194.339749
11883	2194.110422
11884	2193.77371
11885	2193.71146
11886	2193.686809
11887	2193.386378
11888	2193.035957
11889	2192.64771
11890	2192.128444
11891	2191.861598
11892	2191.460967
11893	2191.151586
11894	2190.631591
11895	2190.085326
11896	2189.926711
11897	2189.448095
11898	2189.072107
11899	2188.649087
11900	2188.292156
11901	2187.777
11902	2187.508814
11903	2187.252186
11904	2187.111548
11905	2186.851906
11906	2186.524696
11907	2186.402505
11908	2186.233439
11909	2185.854005
11910	2185.59844
11911	2185.436035
11912	2185.009832
11913	2184.666448
11914	2184.198159
11915	2183.814561
11916	2183.761719
11917	2183.73252
11918	2183.390085
11919	2182.881503
11920	2182.353531
11921	2182.336194
11922	2181.931673
11923	2181.879038
11924	2181.426234
11925	2180.905695
11926	2180.613115
11927	2180.26491
11928	2179.912365
11929	2179.343432
11930	2178.810606
11931	2178.334874
11932	2177.991109
11933	2177.218472
11934	2176.511254
11935	2176.009712
11936	2175.652481
11937	2175.474162
11938	2175.201824
11939	2174.834548
11940	2174.614365
11941	2174.368282
11942	2173.950791
11943	2173.523592
11944	2172.924133
11945	2172.498633
11946	2172.294793
11947	2171.85019
11948	2171.619942
11949	2171.172837
11950	2170.963244
11951	2170.926433
11952	2170.515254
11953	2170.01914
11954	2169.744464
11955	2169.57867
11956	2169.277853
11957	2169.069547
11958	2168.724507
11959	2168.333516
11960	2167.863145
11961	2167.677666
11962	2167.035051
11963	2166.920245
11964	2166.4999
11965	2166.246596
11966	2166.043746
11967	2165.758215
11968	2165.35017
11969	2165.078572
11970	2164.886749
11971	2164.678313
11972	2164.342642
11973	2163.856829
11974	2163.356056
11975	2162.7779
11976	2162.34444
11977	2161.891937
11978	2161.697629
11979	2161.628693
11980	2161.426917
11981	2160.801738
11982	2160.565129
11983	2160.149309
11984	2159.703874
11985	2159.361433
11986	2158.823583
11987	2158.610844
11988	2158.580029
11989	2158.187481
11990	2157.667457
11991	2157.516406
11992	2157.014671
11993	2156.611328
11994	2156.078468
11995	2155.549248
11996	2155.314529
11997	2154.985504
11998	2154.456959
11999	2153.949023
12000	2153.301093
12001	2152.956343
12002	2152.51081
12003	2152.102428
12004	2151.812723
12005	2151.774317
12006	2151.337915
12007	2150.988448
12008	2150.626589
12009	2150.112138
12010	2149.849353
12011	2149.365919
12012	2148.902122
12013	2148.324432
12014	2147.821484
12015	2147.472647
12016	2146.935388
12017	2146.663978
12018	2146.230503
12019	2145.759641
12020	2145.494758
12021	2145.106313
12022	2144.925389
12023	2144.580914
12024	2144.264053
12025	2144.016832
12026	2143.68541
12027	2143.455979
12028	2143.414623
12029	2142.838262
12030	2142.599422
12031	2142.556509
12032	2142.052162
12033	2141.571143
12034	2141.260931
12035	2141.004021
12036	2140.76169
12037	2140.247614
12038	2139.765715
12039	2139.455648
12040	2139.097001
12041	2138.57377
12042	2138.181151
12043	2137.742595
12044	2137.326746
12045	2137.263913
12046	2136.862444
12047	2136.667176
12048	2136.401397
12049	2135.87925
12050	2135.36794
12051	2134.933303
12052	2134.523187
12053	2134.253995
12054	2133.702475
12055	2133.443958
12056	2132.915361
12057	2132.890831
12058	2132.495827
12059	2132.192035
12060	2131.864093
12061	2131.298274
12062	2131.040396
12063	2130.607766
12064	2129.885083
12065	2129.427489
12066	2129.024603
12067	2128.633918
12068	2128.582776
12069	2128.156289
12070	2127.856555
12071	2127.586964
12072	2127.271488
12073	2126.966082
12074	2126.677357
12075	2126.162125
12076	2125.863963
12077	2125.64415
12078	2125.40392
12079	2124.963975
12080	2124.47774
12081	2124.354629
12082	2124.296475
12083	2123.976107
12084	2123.766255
12085	2123.601856
12086	2123.545954
12087	2123.405196
12088	2123.237081
12089	2123.206124
12090	2122.994822
12091	2122.802577
12092	2122.227567
12093	2121.91269
12094	2121.754175
12095	2121.392538
12096	2121.064261
12097	2120.690049
12098	2120.161708
12099	2119.674048
12100	2119.189672
12101	2118.77762
12102	2118.477132
12103	2118.229553
12104	2118.207733
12105	2117.938289
12106	2117.733542
12107	2117.320738
12108	2117.281715
12109	2116.922185
12110	2116.497194
12111	2116.15367
12112	2116.092041
12113	2115.481403
12114	2115.15193
12115	2114.909822
12116	2114.787515
12117	2114.47139
12118	2114.449619
12119	2113.849718
12120	2113.496938
12121	2113.403083
12122	2113.126648
12123	2112.806494
12124	2112.405321
12125	2112.035606
12126	2111.84623
12127	2111.590827
12128	2111.428336
12129	2110.917044
12130	2110.503655
12131	2110.033567
12132	2109.715787
12133	2109.448471
12134	2109.244483
12135	2109.021589
12136	2108.808147
12137	2108.773591
12138	2108.404536
12139	2108.099111
12140	2107.490231
12141	2107.20145
12142	2106.579464
12143	2106.548632
12144	2106.460396
12145	2106.305163
12146	2106.222925
12147	2106.017953
12148	2105.653864
12149	2105.005642
12150	2104.614968
12151	2104.568211
12152	2104.451471
12153	2104.410396
12154	2103.975349
12155	2103.434889
12156	2103.046902
12157	2102.944053
12158	2102.449207
12159	2102.296731
12160	2102.041586
12161	2101.554726
12162	2101.158128
12163	2100.767075
12164	2100.735279
12165	2100.422387
12166	2100.192703
12167	2099.864871
12168	2099.751713
12169	2099.379631
12170	2098.962399
12171	2098.787627
12172	2098.753643
12173	2098.715516
12174	2098.269187
12175	2097.98366
12176	2097.439019
12177	2097.41481
12178	2097.06164
12179	2096.793819
12180	2096.188911
12181	2095.964549
12182	2095.647292
12183	2095.228151
12184	2095.088035
12185	2094.971263
12186	2094.640055
12187	2094.296373
12188	2093.998007
12189	2093.628808
12190	2093.134959
12191	2092.746717
12192	2092.389963
12193	2092.113308
12194	2091.965
12195	2091.648832
12196	2091.177204
12197	2091.147411
12198	2090.851526
12199	2090.53132
12200	2090.196636
12201	2089.744264
12202	2089.412192
12203	2088.837692
12204	2088.499317
12205	2088.255453
12206	2088.094666
12207	2087.68709
12208	2087.092675
12209	2086.94772
12210	2086.65242
12211	2086.336028
12212	2085.880896
12213	2085.376287
12214	2085.145165
12215	2084.878831
12216	2084.650926
12217	2084.295426
12218	2084.143822
12219	2083.799644
12220	2083.76896
12221	2083.450445
12222	2083.071879
12223	2082.751202
12224	2082.532236
12225	2082.493665
12226	2081.88811
12227	2081.386512
12228	2080.944952
12229	2080.657094
12230	2080.334897
12231	2080.060262
12232	2079.777995
12233	2079.462001
12234	2079.284334
12235	2078.948713
12236	2078.5054
12237	2078.40909
12238	2078.118224
12239	2077.765711
12240	2077.405691
12241	2077.363383
12242	2076.854105
12243	2076.404279
12244	2076.087822
12245	2075.682208
12246	2075.030679
12247	2075.008158
12248	2074.700481
12249	2074.431264
12250	2074.355348
12251	2074.110343
12252	2073.756822
12253	2073.572511
12254	2072.947795
12255	2072.471677
12256	2071.941865
12257	2071.504945
12258	2071.475293
12259	2071.233692
12260	2070.665487
12261	2070.460748
12262	2070.139294
12263	2070.097994
12264	2069.927679
12265	2069.841932
12266	2069.704499
12267	2069.08241
12268	2068.700203
12269	2068.2525
12270	2067.999348
12271	2067.636258
12272	2067.572079
12273	2067.048001
12274	2066.876186
12275	2066.393127
12276	2066.019082
12277	2065.757169
12278	2065.338489
12279	2064.924753
12280	2064.617195
12281	2064.49588
12282	2064.312135
12283	2063.585826
12284	2063.003277
12285	2062.784743
12286	2062.225565
12287	2061.963883
12288	2061.940514
12289	2061.480077
12290	2061.278801
12291	2061.058627
12292	2060.670922
12293	2060.526959
12294	2060.02916
12295	2059.542252
12296	2059.36577
12297	2059.181022
12298	2058.858191
12299	2058.541561
12300	2058.07072
12301	2057.631544
12302	2057.604267
12303	2057.345894
12304	2057.006257
12305	2056.529778
12306	2056.38744
12307	2056.12762
12308	2055.509489
12309	2055.185275
12310	2055.0713
12311	2054.734044
12312	2054.34352
12313	2053.906504
12314	2053.605702
12315	2053.433653
12316	2053.101197
12317	2052.77004
12318	2052.403896
12319	2052.034349
12320	2051.633137
12321	2051.551731
12322	2051.175041
12323	2050.872169
12324	2050.437424
12325	2050.041858
12326	2049.658482
12327	2049.147274
12328	2048.865654
12329	2048.411094
12330	2048.219133
12331	2047.847134
12332	2047.467382
12333	2047.285059
12334	2047.241463
12335	2046.863202
12336	2046.575455
12337	2045.991244
12338	2045.899677
12339	2045.491028
12340	2045.050478
12341	2044.840627
12342	2044.633551
12343	2044.002639
12344	2043.946534
12345	2043.409903
12346	2042.89887
12347	2042.728953
12348	2042.70838
12349	2042.190517
12350	2042.0496
12351	2042.034289
12352	2041.90363
12353	2041.628914
12354	2041.411629
12355	2041.21985
12356	2040.89251
12357	2040.716688
12358	2040.421802
12359	2039.949684
12360	2039.427299
12361	2039.089816
12362	2038.540861
12363	2038.257192
12364	2037.818114
12365	2037.54358
12366	2037.12763
12367	2036.824867
12368	2036.574979
12369	2036.455653
12370	2036.245673
12371	2035.668644
12372	2035.322287
12373	2034.978749
12374	2034.732582
12375	2034.132723
12376	2033.68098
12377	2033.551347
12378	2033.223746
12379	2032.682329
12380	2032.606216
12381	2032.120818
12382	2032.012641
12383	2031.882284
12384	2031.645057
12385	2031.511698
12386	2031.378318
12387	2031.136328
12388	2030.957726
12389	2030.559049
12390	2030.302365
12391	2029.863264
12392	2029.828008
12393	2029.754013
12394	2029.318214
12395	2029.206152
12396	2028.690792
12397	2028.310296
12398	2027.840296
12399	2027.338083
12400	2026.980966
12401	2026.941279
12402	2026.649374
12403	2026.222605
12404	2026.062463
12405	2025.80891
12406	2025.611261
12407	2025.581306
12408	2025.064095
12409	2024.832753
12410	2024.563348
12411	2024.018929
12412	2023.656603
12413	2023.231911
12414	2022.931084
12415	2022.537448
12416	2022.004889
12417	2021.500597
12418	2020.881604
12419	2020.59296
12420	2020.561795
12421	2020.32887
12422	2020.0944
12423	2019.725477
12424	2019.474395
12425	2019.050207
12426	2019.030563
12427	2018.597868
12428	2018.119605
12429	2017.666676
12430	2017.334242
12431	2016.999105
12432	2016.596262
12433	2016.17002
12434	2015.796219
12435	2015.404846
12436	2015.134486
12437	2014.821242
12438	2014.531293
12439	2014.114442
12440	2013.933803
12441	2013.448409
12442	2013.105624
12443	2012.949133
12444	2012.713734
12445	2012.663615
12446	2012.393813
12447	2012.283073
12448	2011.680166
12449	2011.576657
12450	2011.350176
12451	2010.8097
12452	2010.467926
12453	2010.096629
12454	2009.834323
12455	2009.81117
12456	2009.53587
12457	2009.223546
12458	2009.077942
12459	2008.872935
12460	2008.486692
12461	2007.949615
12462	2007.93364
12463	2007.530051
12464	2007.328107
12465	2006.928124
12466	2006.528201
12467	2006.31989
12468	2005.858366
12469	2005.55242
12470	2005.178402
12471	2004.994935
12472	2004.830829
12473	2004.631584
12474	2004.090058
12475	2004.059902
12476	2003.858323
12477	2003.567851
12478	2003.115562
12479	2002.7333
12480	2002.335291
12481	2002.319241
12482	2002.22977
12483	2001.905237
12484	2001.393796
12485	2001.238127
12486	2000.629595
12487	2000.458103
12488	2000.146969
12489	1999.662121
12490	1999.25157
12491	1998.908356
12492	1998.448772
12493	1998.159029
12494	1998.123665
12495	1997.820484
12496	1997.656666
12497	1997.250387
12498	1996.874329
12499	1996.349621
12500	1995.965886
12501	1995.72382
12502	1995.247706
12503	1995.163697
12504	1994.746501
12505	1994.617087
12506	1994.146548
12507	1993.875138
12508	1993.411522
12509	1993.013356
12510	1992.765883
12511	1992.409371
12512	1992.396884
12513	1992.080199
12514	1991.969806
12515	1991.654649
12516	1991.545696
12517	1991.516363
12518	1991.221603
12519	1990.989965
12520	1990.627561
12521	1990.253924
12522	1989.994742
12523	1989.786935
12524	1989.516858
12525	1989.205584
12526	1989.027728
12527	1988.784315
12528	1988.579524
12529	1988.546635
12530	1988.011629
12531	1987.703502
12532	1987.484521
12533	1987.446953
12534	1987.413032
12535	1987.387036
12536	1987.043175
12537	1986.575744
12538	1986.237682
12539	1985.706439
12540	1985.481803
12541	1984.979868
12542	1984.814047
12543	1984.36154
12544	1984.017902
12545	1983.834749
12546	1983.494758
12547	1983.191781
12548	1982.884562
12549	1982.863224
12550	1982.426104
12551	1982.211374
12552	1981.81578
12553	1981.477742
12554	1981.26949
12555	1981.236346
12556	1980.641625
12557	1980.220553
12558	1979.894912
12559	1979.387405
12560	1979.109165
12561	1978.895397
12562	1978.684873
12563	1978.366492
12564	1977.959738
12565	1977.681425
12566	1977.661644
12567	1977.258283
12568	1976.79959
12569	1976.479255
12570	1976.142705
12571	1975.75288
12572	1975.454719
12573	1975.121207
12574	1974.803388
12575	1974.359685
12576	1974.207293
12577	1974.033882
12578	1973.647504
12579	1973.326612
12580	1973.059351
12581	1972.705444
12582	1972.564278
12583	1972.228156
12584	1972.066256
12585	1971.593792
12586	1971.549777
12587	1971.135982
12588	1970.811771
12589	1970.482754
12590	1970.259258
12591	1970.056803
12592	1969.632741
12593	1969.599945
12594	1969.041415
12595	1968.829903
12596	1968.555711
12597	1968.318671
12598	1967.977649
12599	1967.751187
12600	1967.502161
12601	1967.224674
12602	1967.189753
12603	1966.773873
12604	1966.312826
12605	1966.270677
12606	1965.84353
12607	1965.458065
12608	1965.174916
12609	1964.827246
12610	1964.331357
12611	1964.0426
12612	1963.617393
12613	1963.168078
12614	1962.885582
12615	1962.865735
12616	1962.612315
12617	1962.301538
12618	1961.873705
12619	1961.677081
12620	1960.936567
12621	1960.578356
12622	1960.46501
12623	1960.299406
12624	1960.248
12625	1959.935902
12626	1959.907939
12627	1959.671864
12628	1959.230418
12629	1958.96476
12630	1958.59328
12631	1958.582382
12632	1958.200906
12633	1957.88677
12634	1957.462845
12635	1957.243805
12636	1956.846357
12637	1956.41429
12638	1956.014428
12639	1955.9201
12640	1955.606465
12641	1955.22311
12642	1954.817689
12643	1954.630434
12644	1954.599267
12645	1954.121825
12646	1953.755768
12647	1953.446132
12648	1953.100243
12649	1952.707821
12650	1952.411828
12651	1952.352014
12652	1952.288813
12653	1951.894737
12654	1951.873144
12655	1951.426858
12656	1951.410306
12657	1951.018277
12658	1950.571562
12659	1950.335272
12660	1949.795497
12661	1949.748831
12662	1949.596032
12663	1949.407209
12664	1949.133746
12665	1949.104493
12666	1949.076585
12667	1949.010026
12668	1948.575155
12669	1948.110191
12670	1947.884013
12671	1947.570795
12672	1947.279624
12673	1946.995155
12674	1946.66022
12675	1946.209264
12676	1945.820262
12677	1945.435915
12678	1945.290643
12679	1944.986621
12680	1944.712081
12681	1944.359034
12682	1943.862235
12683	1943.352829
