iter	Passed	Remaining
10555	640099	572669
10556	640158	572607
10557	640212	572540
10558	640273	572480
10559	640336	572422
10560	640394	572359
10561	640453	572296
10562	640515	572237
10563	640572	572173
10564	640628	572108
10565	640683	572042
10566	640743	571982
10567	640872	571982
10568	640933	571922
10569	640991	571858
10570	641049	571795
10571	641105	571731
10572	641160	571665
10573	641216	571601
10574	641272	571535
10575	641333	571475
10576	641394	571415
10577	641455	571355
10578	641512	571290
10579	641568	571226
10580	641626	571163
10581	641683	571099
10582	641743	571037
10583	641800	570974
10584	641972	571012
10585	642036	570955
10586	642101	570898
10587	642162	570837
10588	642226	570780
10589	642280	570713
10590	642336	570649
10591	642395	570587
10592	642456	570526
10593	642514	570463
10594	642579	570406
10595	642648	570353
10596	642710	570293
10597	642765	570228
10598	642823	570165
10599	642881	570102
10600	642939	570039
10601	643022	569999
10602	643115	569966
10603	643176	569906
10604	643233	569842
10605	643289	569777
10606	643348	569715
10607	643405	569651
10608	643464	569589
10609	643519	569523
10610	643582	569465
10611	643645	569407
10612	643707	569347
10613	643762	569281
10614	643817	569216
10615	643875	569153
10616	643937	569093
10617	643992	569027
10618	644047	568962
10619	644231	569010
10620	644294	568952
10621	644353	568889
10622	644411	568827
10623	644470	568764
10624	644525	568698
10625	644580	568633
10626	644635	568567
10627	644694	568505
10628	644755	568445
10629	644810	568379
10630	644865	568313
10631	644923	568250
10632	644978	568185
10633	645033	568119
10634	645088	568053
10635	645148	567992
10636	645203	567927
10637	645316	567912
10638	645382	567856
10639	645447	567799
10640	645502	567734
10641	645558	567668
10642	645621	567610
10643	645677	567545
10644	645731	567479
10645	645787	567414
10646	645847	567353
10647	645911	567295
10648	645979	567241
10649	646036	567177
10650	646096	567116
10651	646154	567053
10652	646214	566991
10653	646288	566943
10654	646416	566941
10655	646476	566880
10656	646533	566816
10657	646589	566751
10658	646647	566688
10659	646702	566622
10660	646757	566557
10661	646815	566494
10662	646872	566430
10663	646934	566371
10664	646989	566305
10665	647048	566243
10666	647111	566185
10667	647170	566122
10668	647228	566059
10669	647284	565994
10670	647343	565932
10671	647517	565971
10672	647584	565915
10673	647645	565855
10674	647708	565796
10675	647763	565731
10676	647826	565672
10677	647883	565608
10678	647938	565543
10679	647997	565481
10680	648054	565417
10681	648117	565358
10682	648177	565296
10683	648234	565233
10684	648295	565172
10685	648351	565107
10686	648406	565042
10687	648461	564977
10688	648558	564947
10689	648648	564912
10690	648708	564851
10691	648763	564786
10692	648821	564722
10693	648876	564657
10694	648937	564596
10695	648991	564530
10696	649053	564470
10697	649122	564417
10698	649188	564361
10699	649244	564296
10700	649303	564234
10701	649360	564170
10702	649415	564105
10703	649474	564042
10704	649534	563981
10705	649693	564006
10706	649793	563979
10707	649855	563919
10708	649914	563858
10709	649973	563795
10710	650033	563735
10711	650090	563670
10712	650149	563608
10713	650205	563543
10714	650264	563481
10715	650327	563423
10716	650385	563360
10717	650441	563295
10718	650501	563233
10719	650562	563173
10720	650618	563108
10721	650673	563043
10722	650764	563009
10723	650853	562972
10724	650911	562909
10725	650970	562847
10726	651030	562785
10727	651089	562723
10728	651148	562661
10729	651204	562596
10730	651261	562533
10731	651325	562475
10732	651381	562410
10733	651438	562346
10734	651497	562284
10735	651555	562221
10736	651611	562156
10737	651668	562092
10738	651726	562030
10739	651782	561965
10740	651946	561993
10741	652011	561936
10742	652074	561877
10743	652136	561818
10744	652197	561757
10745	652255	561694
10746	652309	561628
10747	652367	561565
10748	652426	561502
10749	652481	561437
10750	652546	561380
10751	652624	561335
10752	652686	561275
10753	652746	561213
10754	652804	561150
10755	652859	561085
10756	652917	561022
10757	653003	560982
10758	653092	560946
10759	653153	560886
10760	653209	560821
10761	653264	560756
10762	653323	560694
10763	653380	560630
10764	653439	560568
10765	653495	560503
10766	653561	560446
10767	653623	560387
10768	653682	560325
10769	653738	560260
10770	653793	560195
10771	653854	560134
10772	653913	560072
10773	653972	560010
10774	654031	559947
10775	654231	560006
10776	654292	559946
10777	654355	559887
10778	654414	559825
10779	654472	559762
10780	654530	559698
10781	654587	559635
10782	654642	559569
10783	654702	559507
10784	654762	559447
10785	654821	559385
10786	654880	559322
10787	654939	559260
10788	654995	559196
10789	655050	559130
10790	655107	559066
10791	655163	559001
10792	655266	558976
10793	655333	558922
10794	655393	558860
10795	655448	558794
10796	655507	558732
10797	655563	558668
10798	655621	558604
10799	655680	558542
10800	655739	558480
10801	655805	558424
10802	655876	558372
10803	655934	558309
10804	655989	558243
10805	656046	558180
10806	656103	558116
10807	656162	558053
10808	656216	557987
10809	656377	558011
10810	656473	557981
10811	656536	557922
10812	656591	557856
10813	656649	557793
10814	656709	557732
10815	656765	557668
10816	656823	557605
10817	656882	557542
10818	656943	557482
10819	657005	557422
10820	657060	557357
10821	657120	557295
10822	657178	557232
10823	657234	557167
10824	657289	557101
10825	657344	557036
10826	657403	556974
10827	657520	556961
10828	657585	556904
10829	657651	556848
10830	657709	556785
10831	657765	556720
10832	657822	556656
10833	657880	556593
10834	657936	556528
10835	657991	556462
10836	658049	556400
10837	658117	556345
10838	658176	556283
10839	658232	556218
10840	658290	556155
10841	658347	556091
10842	658401	556025
10843	658456	555959
10844	658511	555894
10845	658610	555865
10846	658673	555807
10847	658731	555744
10848	658789	555680
10849	658848	555618
10850	658907	555556
10851	658962	555490
10852	659019	555427
10853	659077	555363
10854	659141	555305
10855	659207	555250
10856	659270	555191
10857	659331	555130
10858	659386	555064
10859	659443	555001
10860	659499	554936
10861	659556	554872
10862	659719	554898
10863	659813	554865
10864	659874	554804
10865	659937	554746
10866	659993	554681
10867	660053	554619
10868	660109	554555
10869	660168	554492
10870	660222	554426
10871	660280	554363
10872	660342	554304
10873	660398	554238
10874	660454	554174
10875	660512	554111
10876	660572	554049
10877	660630	553987
10878	660685	553921
10879	660746	553861
10880	660859	553844
10881	660922	553785
10882	660982	553724
10883	661041	553661
10884	661104	553602
10885	661169	553545
10886	661232	553486
10887	661288	553422
10888	661346	553359
10889	661408	553299
10890	661469	553238
10891	661529	553177
10892	661584	553112
10893	661643	553049
10894	661703	552988
10895	661761	552925
10896	661816	552860
10897	661996	552898
10898	662068	552847
10899	662132	552789
10900	662201	552735
10901	662266	552678
10902	662321	552612
10903	662376	552547
10904	662434	552484
10905	662490	552419
10906	662552	552360
10907	662613	552299
10908	662672	552236
10909	662727	552171
10910	662783	552106
10911	662837	552040
10912	662894	551976
10913	662952	551914
10914	663047	551881
10915	663136	551844
10916	663202	551787
10917	663261	551725
10918	663321	551663
10919	663377	551599
10920	663434	551535
10921	663492	551472
10922	663550	551409
10923	663609	551347
10924	663670	551287
10925	663729	551224
10926	663785	551159
10927	663841	551095
10928	663897	551030
10929	663954	550967
10930	664009	550901
10931	664067	550838
10932	664181	550821
10933	664248	550765
10934	664312	550708
10935	664369	550644
10936	664427	550581
10937	664482	550515
10938	664539	550451
10939	664599	550390
10940	664655	550326
10941	664720	550268
10942	664784	550210
10943	664838	550144
10944	664896	550081
10945	664953	550017
10946	665014	549956
10947	665070	549892
10948	665128	549829
10949	665317	549873
10950	665384	549818
10951	665441	549754
10952	665498	549690
10953	665557	549629
10954	665613	549564
10955	665672	549501
10956	665729	549438
10957	665802	549387
10958	665867	549330
10959	665923	549265
10960	665981	549202
10961	666041	549140
10962	666096	549075
10963	666157	549014
10964	666211	548948
10965	666270	548886
10966	666354	548844
10967	666453	548815
10968	666513	548754
10969	666578	548696
10970	666636	548634
10971	666691	548567
10972	666751	548506
10973	666808	548442
10974	666864	548378
10975	666919	548313
10976	666987	548257
10977	667047	548196
10978	667103	548132
10979	667162	548069
10980	667221	548007
10981	667277	547942
10982	667334	547879
10983	667389	547813
10984	667576	547856
10985	667639	547797
10986	667695	547732
10987	667749	547666
10988	667810	547605
10989	667868	547542
10990	667922	547476
10991	667977	547411
10992	668037	547349
10993	668100	547290
10994	668156	547225
10995	668214	547162
10996	668274	547101
10997	668333	547039
10998	668389	546974
10999	668444	546909
11000	668500	546844
11001	668597	546813
11002	668686	546775
11003	668751	546718
11004	668817	546661
11005	668894	546614
11006	668949	546549
11007	669008	546486
11008	669067	546424
11009	669124	546360
11010	669183	546298
11011	669248	546241
11012	669318	546187
11013	669374	546123
11014	669429	546057
11015	669490	545997
11016	669547	545932
11017	669605	545869
11018	669710	545845
11019	669779	545791
11020	669840	545730
11021	669898	545667
11022	669956	545604
11023	670012	545539
11024	670068	545474
11025	670123	545409
11026	670183	545348
11027	670244	545287
11028	670300	545223
11029	670357	545158
11030	670418	545098
11031	670473	545033
11032	670527	544967
11033	670584	544903
11034	670644	544841
11035	670704	544780
11036	670868	544802
11037	670933	544745
11038	670995	544686
11039	671052	544622
11040	671109	544558
11041	671172	544499
11042	671235	544440
11043	671292	544376
11044	671351	544314
11045	671411	544253
11046	671467	544188
11047	671523	544123
11048	671583	544062
11049	671638	543996
11050	671693	543931
11051	671748	543865
11052	671805	543801
11053	671860	543736
11054	671956	543704
11055	672024	543649
11056	672088	543590
11057	672150	543531
11058	672206	543466
11059	672265	543404
11060	672320	543339
11061	672380	543277
11062	672434	543211
11063	672492	543148
11064	672566	543098
11065	672632	543041
11066	672687	542976
11067	672746	542913
11068	672801	542848
11069	672857	542783
11070	672914	542719
11071	673074	542739
11072	673162	542700
11073	673222	542638
11074	673280	542575
11075	673339	542514
11076	673394	542448
11077	673449	542382
11078	673505	542318
11079	673562	542254
11080	673627	542196
11081	673684	542133
11082	673739	542067
11083	673798	542005
11084	673854	541940
11085	673909	541875
11086	673964	541809
11087	674025	541748
11088	674083	541686
11089	674187	541660
11090	674257	541606
11091	674319	541546
11092	674379	541485
11093	674434	541420
11094	674494	541358
11095	674550	541293
11096	674610	541232
11097	674667	541168
11098	674727	541107
11099	674790	541048
11100	674846	540983
11101	674901	540918
11102	674960	540856
11103	675017	540791
11104	675072	540726
11105	675127	540661
11106	675186	540599
11107	675370	540636
11108	675433	540577
11109	675491	540514
11110	675546	540449
11111	675604	540386
11112	675664	540324
11113	675722	540262
11114	675777	540196
11115	675836	540133
11116	675908	540082
11117	675976	540027
11118	676034	539964
11119	676093	539901
11120	676150	539838
11121	676206	539773
11122	676265	539711
11123	676320	539646
11124	676430	539624
11125	676495	539567
11126	676556	539506
11127	676619	539446
11128	676682	539387
11129	676737	539322
11130	676795	539259
11131	676853	539197
11132	676911	539133
11133	676971	539071
11134	677034	539013
11135	677090	538948
11136	677151	538888
11137	677207	538822
11138	677261	538757
11139	677316	538691
11140	677378	538631
11141	677433	538566
11142	677559	538557
11143	677622	538498
11144	677681	538435
11145	677740	538374
11146	677796	538309
11147	677856	538247
11148	677911	538182
11149	677966	538117
11150	678033	538060
11151	678095	538001
11152	678154	537939
11153	678211	537874
11154	678269	537812
11155	678327	537749
11156	678382	537683
11157	678437	537618
11158	678491	537552
11159	678665	537581
11160	678733	537525
11161	678797	537467
11162	678853	537402
11163	678913	537341
11164	678970	537277
11165	679024	537211
11166	679083	537149
11167	679144	537088
11168	679198	537022
11169	679261	536963
11170	679337	536914
11171	679396	536851
11172	679452	536787
11173	679508	536723
11174	679565	536659
11175	679626	536598
11176	679708	536554
11177	679808	536524
11178	679869	536463
11179	679924	536398
11180	679983	536336
11181	680041	536273
11182	680114	536221
11183	680179	536164
11184	680234	536098
11185	680300	536042
11186	680361	535981
11187	680420	535919
11188	680476	535854
11189	680536	535793
11190	680597	535732
11191	680656	535670
11192	680716	535608
11193	680908	535651
11194	680978	535597
11195	681040	535537
11196	681099	535475
11197	681159	535413
11198	681214	535348
11199	681273	535286
11200	681329	535221
11201	681386	535158
11202	681443	535093
11203	681509	535037
11204	681568	534974
11205	681626	534911
11206	681681	534846
11207	681739	534783
11208	681796	534719
11209	681853	534655
11210	681911	534593
11211	682042	534587
11212	682104	534527
11213	682160	534462
11214	682215	534397
11215	682269	534331
11216	682327	534268
11217	682384	534204
11218	682440	534139
11219	682499	534077
11220	682570	534023
11221	682636	533967
11222	682691	533902
11223	682747	533837
11224	682809	533777
11225	682864	533712
11226	682920	533647
11227	682975	533581
11228	683161	533618
11229	683225	533560
11230	683285	533499
11231	683345	533438
11232	683407	533377
11233	683462	533312
11234	683520	533249
11235	683577	533185
11236	683635	533122
11237	683690	533057
11238	683751	532996
11239	683812	532935
11240	683872	532874
11241	683927	532809
11242	683983	532744
11243	684038	532678
11244	684099	532617
11245	684156	532554
11246	684273	532537
11247	684335	532477
11248	684395	532415
11249	684450	532350
11250	684504	532284
11251	684561	532220
11252	684617	532155
11253	684672	532090
11254	684731	532028
11255	684798	531972
11256	684856	531909
11257	684912	531844
11258	684967	531778
11259	685024	531715
11260	685079	531649
11261	685136	531586
11262	685195	531523
11263	685283	531484
11264	685351	531429
11265	685415	531370
11266	685477	531310
11267	685538	531249
11268	685596	531186
11269	685652	531121
11270	685711	531060
11271	685768	530995
11272	685822	530930
11273	685884	530870
11274	685952	530814
11275	686016	530756
11276	686078	530696
11277	686134	530632
11278	686193	530569
11279	686248	530504
11280	686410	530521
11281	686478	530466
11282	686536	530403
11283	686591	530338
11284	686650	530275
11285	686707	530212
11286	686765	530148
11287	686820	530083
11288	686878	530020
11289	686941	529961
11290	687000	529898
11291	687055	529833
11292	687119	529774
11293	687174	529709
11294	687233	529647
11295	687292	529584
11296	687353	529524
11297	687408	529459
11298	687523	529439
11299	687587	529381
11300	687646	529318
11301	687705	529256
11302	687763	529194
11303	687823	529132
11304	687882	529070
11305	687938	529005
11306	687993	528940
11307	688060	528884
11308	688115	528818
11309	688174	528756
11310	688231	528693
11311	688288	528629
11312	688347	528566
11313	688405	528503
11314	688460	528438
11315	688624	528456
11316	688690	528399
11317	688751	528339
11318	688811	528277
11319	688867	528212
11320	688924	528149
11321	688979	528084
11322	689041	528023
11323	689097	527959
11324	689152	527893
11325	689224	527841
11326	689295	527788
11327	689354	527725
11328	689413	527664
11329	689471	527600
11330	689531	527539
11331	689587	527474
11332	689682	527440
11333	689776	527404
11334	689836	527343
11335	689895	527280
11336	689953	527218
11337	690013	527156
11338	690068	527090
11339	690124	527026
11340	690182	526963
11341	690248	526906
11342	690305	526842
11343	690360	526777
11344	690417	526713
11345	690476	526651
11346	690535	526589
11347	690591	526524
11348	690646	526458
11349	690703	526395
11350	690802	526363
11351	690868	526306
11352	690935	526250
11353	690999	526191
11354	691054	526126
11355	691109	526061
11356	691167	525997
11357	691224	525934
11358	691282	525871
11359	691370	525830
11360	691433	525771
11361	691492	525709
11362	691547	525644
11363	691607	525582
11364	691663	525518
11365	691718	525452
11366	691773	525387
11367	691925	525396
11368	692027	525366
11369	692090	525306
11370	692149	525244
11371	692204	525179
11372	692259	525113
11373	692319	525052
11374	692379	524990
11375	692438	524928
11376	692499	524867
11377	692568	524813
11378	692628	524752
11379	692683	524686
11380	692739	524621
11381	692793	524556
11382	692850	524492
11383	692905	524426
11384	692963	524363
11385	693059	524329
11386	693125	524272
11387	693185	524210
11388	693247	524150
11389	693305	524087
11390	693361	524023
11391	693417	523958
11392	693475	523895
11393	693532	523831
11394	693590	523769
11395	693650	523707
11396	693707	523643
11397	693765	523580
11398	693824	523518
11399	693879	523453
11400	693935	523388
11401	693994	523326
11402	694053	523263
11403	694218	523281
11404	694284	523224
11405	694343	523162
11406	694399	523097
11407	694462	523038
11408	694518	522973
11409	694573	522908
11410	694629	522843
11411	694686	522780
11412	694751	522722
11413	694807	522657
11414	694865	522594
11415	694927	522534
11416	694983	522470
11417	695043	522408
11418	695100	522344
11419	695160	522283
11420	695219	522220
11421	695348	522211
11422	695415	522155
11423	695477	522095
11424	695534	522031
11425	695593	521968
11426	695652	521906
11427	695707	521841
11428	695762	521776
11429	695818	521711
11430	695882	521653
11431	695956	521601
11432	696021	521544
11433	696076	521479
11434	696138	521419
11435	696198	521357
11436	696256	521294
11437	696421	521311
11438	696520	521279
11439	696579	521216
11440	696635	521152
11441	696695	521090
11442	696753	521028
11443	696809	520963
11444	696871	520903
11445	696928	520839
11446	696992	520780
11447	697048	520716
11448	697108	520654
11449	697166	520591
11450	697222	520526
11451	697277	520461
11452	697336	520399
11453	697392	520334
11454	697448	520270
11455	697546	520237
11456	697613	520180
11457	697674	520120
11458	697733	520057
11459	697792	519995
11460	697847	519929
11461	697905	519866
11462	697960	519801
11463	698019	519739
11464	698077	519676
11465	698140	519616
11466	698197	519553
11467	698254	519489
11468	698313	519427
11469	698372	519364
11470	698427	519300
11471	698489	519239
11472	698546	519176
11473	698735	519210
11474	698796	519149
11475	698853	519085
11476	698909	519020
11477	698966	518957
11478	699021	518892
11479	699077	518827
11480	699132	518762
11481	699189	518698
11482	699253	518639
11483	699333	518593
11484	699396	518534
11485	699455	518471
11486	699511	518406
11487	699565	518340
11488	699625	518279
11489	699684	518216
11490	699792	518191
11491	699858	518133
11492	699924	518077
11493	699992	518021
11494	700051	517959
11495	700109	517895
11496	700165	517831
11497	700227	517771
11498	700292	517713
11499	700361	517658
11500	700426	517600
11501	700490	517541
11502	700549	517479
11503	700610	517419
11504	700669	517356
11505	700728	517294
11506	700782	517228
11507	700885	517198
11508	700950	517140
11509	701010	517079
11510	701066	517014
11511	701126	516952
11512	701183	516889
11513	701238	516823
11514	701297	516761
11515	701361	516702
11516	701424	516643
11517	701483	516581
11518	701547	516522
11519	701613	516465
11520	701676	516405
11521	701731	516340
11522	701786	516275
11523	701849	516216
11524	702006	516226
11525	702117	516202
11526	702189	516149
11527	702256	516092
11528	702318	516032
11529	702387	515977
11530	702451	515919
11531	702513	515858
11532	702574	515798
11533	702658	515754
11534	702724	515696
11535	702801	515647
11536	702864	515588
11537	702919	515522
11538	702975	515458
11539	703033	515395
11540	703133	515363
11541	703200	515306
11542	703260	515245
11543	703318	515181
11544	703373	515116
11545	703428	515051
11546	703485	514987
11547	703541	514923
11548	703597	514858
11549	703661	514799
11550	703721	514738
11551	703778	514674
11552	703834	514609
11553	703889	514544
11554	703947	514481
11555	704007	514419
11556	704065	514357
11557	704124	514294
11558	704294	514313
11559	704359	514255
11560	704423	514196
11561	704483	514134
11562	704541	514071
11563	704599	514009
11564	704654	513943
11565	704712	513881
11566	704771	513818
11567	704827	513753
11568	704887	513692
11569	704945	513629
11570	705003	513566
11571	705059	513501
11572	705114	513436
11573	705169	513370
11574	705230	513310
11575	705290	513249
11576	705387	513214
11577	705452	513156
11578	705515	513096
11579	705597	513050
11580	705659	512990
11581	705723	512932
11582	705786	512872
11583	705846	512811
11584	705914	512755
11585	705977	512695
11586	706036	512633
11587	706092	512569
11588	706155	512509
11589	706215	512447
11590	706279	512389
11591	706342	512330
11592	706511	512347
11593	706605	512310
11594	706675	512256
11595	706735	512194
11596	706792	512130
11597	706850	512067
11598	706914	512008
11599	706975	511947
11600	707035	511886
11601	707098	511826
11602	707164	511769
11603	707225	511708
11604	707283	511645
11605	707338	511580
11606	707395	511516
11607	707454	511453
11608	707510	511389
11609	707603	511351
11610	707703	511319
11611	707767	511260
11612	707827	511198
11613	707886	511136
11614	707946	511074
11615	708005	511012
11616	708061	510947
11617	708115	510882
11618	708179	510823
11619	708243	510764
11620	708298	510699
11621	708353	510633
11622	708411	510570
11623	708488	510521
11624	708558	510466
11625	708613	510401
11626	708794	510426
11627	708858	510368
11628	708920	510308
11629	708983	510248
11630	709037	510183
11631	709109	510129
11632	709171	510069
11633	709226	510003
11634	709281	509938
11635	709343	509878
11636	709409	509821
11637	709466	509757
11638	709521	509692
11639	709582	509631
11640	709640	509568
11641	709696	509503
11642	709751	509438
11643	709847	509402
11644	709942	509366
11645	710000	509303
11646	710060	509241
11647	710121	509180
11648	710175	509114
11649	710231	509049
11650	710292	508989
11651	710352	508927
11652	710416	508868
11653	710473	508805
11654	710532	508742
11655	710595	508682
11656	710654	508620
11657	710709	508555
11658	710766	508491
11659	710828	508431
11660	710984	508438
11661	711125	508434
11662	711205	508386
11663	711269	508328
11664	711330	508267
11665	711395	508209
11666	711460	508151
11667	711524	508092
11668	711594	508037
11669	711660	507980
11670	711734	507928
11671	711802	507873
11672	711867	507814
11673	711933	507757
11674	711996	507697
11675	712087	507658
11676	712153	507600
11677	712212	507538
11678	712269	507474
11679	712342	507422
11680	712400	507358
11681	712460	507297
11682	712523	507237
11683	712587	507179
11684	712654	507122
11685	712718	507063
11686	712783	507005
11687	712845	506944
11688	712909	506886
11689	712972	506826
11690	713040	506770
11691	713199	506779
11692	713301	506747
11693	713366	506688
11694	713425	506626
11695	713481	506562
11696	713541	506500
11697	713595	506434
11698	713653	506371
11699	713708	506306
11700	713770	506245
11701	713834	506186
11702	713892	506123
11703	713947	506058
11704	714033	506015
11705	714088	505949
11706	714143	505884
11707	714198	505819
11708	714291	505781
11709	714357	505723
11710	714420	505664
11711	714481	505602
11712	714537	505538
11713	714592	505473
11714	714648	505408
11715	714708	505347
11716	714765	505283
11717	714825	505221
11718	714884	505159
11719	714946	505098
11720	715005	505036
11721	715064	504973
11722	715119	504908
11723	715176	504844
11724	715231	504779
11725	715289	504716
11726	715412	504699
11727	715479	504642
11728	715543	504583
11729	715603	504521
11730	715663	504459
11731	715718	504394
11732	715773	504329
11733	715831	504266
11734	715888	504202
11735	715945	504138
11736	716022	504089
11737	716082	504027
11738	716142	503965
11739	716198	503901
11740	716253	503835
11741	716312	503773
11742	716369	503709
11743	716550	503733
11744	716617	503676
11745	716677	503614
11746	716733	503550
11747	716789	503485
11748	716848	503422
11749	716907	503360
11750	716966	503298
11751	717021	503232
11752	717084	503172
11753	717145	503112
11754	717203	503049
11755	717262	502986
11756	717326	502927
11757	717384	502864
11758	717440	502800
11759	717498	502736
11760	717589	502696
11761	717683	502658
11762	717743	502597
11763	717806	502537
11764	717863	502473
11765	717919	502409
11766	717977	502346
11767	718034	502282
11768	718093	502220
11769	718150	502155
11770	718210	502094
11771	718273	502035
11772	718332	501972
11773	718390	501909
11774	718445	501844
11775	718502	501780
11776	718558	501716
11777	718615	501652
11778	718805	501681
11779	718866	501619
11780	718924	501556
11781	718983	501494
11782	719042	501431
11783	719100	501368
11784	719158	501305
11785	719217	501243
11786	719280	501183
11787	719356	501133
11788	719423	501075
11789	719477	501010
11790	719537	500948
11791	719592	500883
11792	719647	500818
11793	719702	500753
11794	719759	500688
11795	719855	500652
11796	719951	500615
11797	720016	500557
11798	720076	500495
11799	720133	500431
11800	720189	500367
11801	720249	500305
11802	720304	500240
11803	720362	500177
11804	720420	500114
11805	720483	500054
11806	720543	499992
11807	720598	499927
11808	720653	499862
11809	720715	499801
11810	720770	499736
11811	720826	499672
11812	720885	499609
11813	721096	499652
11814	721158	499591
11815	721212	499526
11816	721271	499464
11817	721334	499403
11818	721392	499341
11819	721448	499276
11820	721505	499213
11821	721573	499156
11822	721635	499096
11823	721694	499033
11824	721749	498968
11825	721811	498907
11826	721866	498843
11827	721922	498778
11828	721977	498712
11829	722032	498648
11830	722133	498614
11831	722198	498555
11832	722263	498497
11833	722323	498435
11834	722378	498370
11835	722436	498307
11836	722498	498247
11837	722554	498183
11838	722610	498118
11839	722664	498052
11840	722734	497997
11841	722810	497946
11842	722866	497882
11843	722920	497816
11844	722983	497756
11845	723041	497693
11846	723099	497630
11847	723295	497662
11848	723358	497602
11849	723417	497540
11850	723473	497475
11851	723530	497412
11852	723589	497349
11853	723647	497286
11854	723706	497223
11855	723763	497160
11856	723821	497096
11857	723879	497034
11858	723934	496968
11859	723992	496905
11860	724052	496843
11861	724110	496780
11862	724165	496715
11863	724225	496653
11864	724282	496589
11865	724390	496561
11866	724457	496504
11867	724521	496444
11868	724582	496384
11869	724638	496319
11870	724699	496258
11871	724759	496196
11872	724814	496131
11873	724872	496068
11874	724930	496005
11875	724990	495943
11876	725049	495881
11877	725106	495817
11878	725169	495757
11879	725225	495693
11880	725281	495628
11881	725350	495572
11882	725516	495583
11883	725618	495550
11884	725678	495488
11885	725739	495427
11886	725798	495364
11887	725856	495302
11888	725911	495236
11889	725969	495173
11890	726028	495110
11891	726089	495049
11892	726155	494992
11893	726222	494935
11894	726284	494874
11895	726339	494809
11896	726398	494747
11897	726459	494686
11898	726518	494623
11899	726601	494577
11900	726704	494544
11901	726770	494487
11902	726831	494426
11903	726887	494361
11904	726948	494300
11905	727003	494235
11906	727058	494170
11907	727113	494105
11908	727170	494041
11909	727238	493984
11910	727296	493922
11911	727352	493856
11912	727412	493795
11913	727468	493731
11914	727523	493665
11915	727579	493601
11916	727639	493539
11917	727812	493554
11918	727879	493497
11919	727943	493438
11920	728002	493375
11921	728057	493310
11922	728119	493249
11923	728176	493186
11924	728243	493129
11925	728308	493071
11926	728378	493015
11927	728439	492954
11928	728494	492889
11929	728554	492827
11930	728611	492763
11931	728671	492702
11932	728729	492639
11933	728788	492576
11934	728907	492554
11935	728976	492499
11936	729041	492440
11937	729099	492377
11938	729156	492313
11939	729219	492253
11940	729275	492188
11941	729329	492123
11942	729387	492060
11943	729447	491998
11944	729522	491946
11945	729589	491889
11946	729649	491827
11947	729704	491762
11948	729760	491698
11949	729818	491634
11950	729873	491569
11951	729959	491525
11952	730057	491489
11953	730122	491430
11954	730177	491365
11955	730235	491302
11956	730294	491240
11957	730349	491175
11958	730408	491112
11959	730463	491047
11960	730529	490989
11961	730588	490926
11962	730643	490862
11963	730698	490797
11964	730759	490735
11965	730816	490671
11966	730874	490608
11967	730929	490543
11968	730986	490480
11969	731156	490491
11970	731222	490434
11971	731285	490374
11972	731346	490313
11973	731405	490250
11974	731463	490187
11975	731518	490122
11976	731574	490058
11977	731634	489995
11978	731691	489932
11979	731754	489872
11980	731815	489811
11981	731875	489749
11982	731936	489688
11983	731992	489623
11984	732048	489559
11985	732102	489493
11986	732159	489429
11987	732293	489417
11988	732355	489356
11989	732414	489294
11990	732470	489230
11991	732525	489164
11992	732582	489100
11993	732644	489040
11994	732702	488977
11995	732760	488914
11996	732828	488857
11997	732908	488809
11998	732967	488746
11999	733025	488683
12000	733080	488618
12001	733142	488558
12002	733202	488496
12003	733369	488505
12004	733462	488466
12005	733525	488406
12006	733585	488344
12007	733646	488283
12008	733702	488218
12009	733760	488155
12010	733818	488092
12011	733881	488032
12012	733941	487970
12013	734002	487909
12014	734061	487847
12015	734120	487784
12016	734179	487721
12017	734234	487656
12018	734292	487593
12019	734353	487532
12020	734445	487492
12021	734547	487457
12022	734608	487396
12023	734669	487335
12024	734728	487272
12025	734787	487210
12026	734847	487149
12027	734903	487084
12028	734959	487019
12029	735018	486957
12030	735080	486896
12031	735136	486832
12032	735194	486769
12033	735253	486706
12034	735311	486643
12035	735370	486580
12036	735425	486516
12037	735481	486451
12038	735681	486482
12039	735744	486422
12040	735809	486363
12041	735863	486298
12042	735925	486237
12043	735980	486172
12044	736039	486109
12045	736095	486045
12046	736154	485982
12047	736214	485920
12048	736294	485872
12049	736350	485807
12050	736408	485744
12051	736467	485682
12052	736522	485616
12053	736577	485551
12054	736634	485488
12055	736747	485461
12056	736820	485408
12057	736883	485348
12058	736938	485283
12059	736996	485219
12060	737050	485154
12061	737110	485092
12062	737169	485029
12063	737224	484964
12064	737284	484903
12065	737349	484844
12066	737404	484779
12067	737460	484714
12068	737515	484649
12069	737576	484588
12070	737635	484526
12071	737693	484462
12072	737747	484397
12073	737957	484433
12074	738022	484374
12075	738081	484312
12076	738137	484248
12077	738197	484186
12078	738254	484122
12079	738311	484058
12080	738366	483993
12081	738427	483931
12082	738486	483869
12083	738544	483806
12084	738599	483741
12085	738656	483677
12086	738711	483612
12087	738766	483547
12088	738820	483481
12089	738879	483419
12090	739002	483398
12091	739065	483338
12092	739132	483281
12093	739192	483219
12094	739246	483153
12095	739305	483091
12096	739362	483027
12097	739423	482966
12098	739482	482903
12099	739547	482845
12100	739619	482791
12101	739679	482728
12102	739733	482663
12103	739791	482600
12104	739848	482536
12105	739905	482472
12106	739961	482407
12107	740134	482420
12108	740206	482365
